GeneA	GeneB	Class	From	Recs.add	Recs.sub	EssgCom	GOSemSim_MF	GOSemSim_BP	GOSemSim_CC	GeneMANIAGG	HI.add	HI.sub	BioDis	LofIn.add	LofIn.sub	BioGRIDPP	STRINGPP	REAC_FI	PS_2DbJacSim	HighexpPer	Abundance.add	Abundance.sub	COXPRESdbMRvalue	DOSemSim
CYP4X1	ZDHHC11	0	ref_10000random	0.30402926	0.1094963	0	0.0	0.0	0.0	0.0	0.103	0.027	0.119321	2.0E-6	2.0E-6	0	0.0	0.0	0.0	0.0	1.3E-5	1.3E-5	0.3361	0.0
ZNF691	GLYAT	0	ref_10000random	0.360666	0.188029	0	0.219	0.117	0.659	0.0	0.177	0.021	0.309482	0.417839	0.417678	0	0.0	0.0	0.0	0.0	9.3926955E-4	0.0016939163	0.5332	0.0
FAM200A	PLEKHG2	0	ref_10000random	0.2803534	0.082582906	0	0.32564187	0.15634692	0.34118062	0.0	0.33764148	0.1422385	0.12235	6.0E-5	6.0E-5	0	0.0	0.0	0.0	0.2174	0.0010323601	0.001801976	0.5728	0.02019514
ZFP36L1	PAPSS2	0	ref_10000random	0.4600931	0.19894454	1	0.132	0.185	1.0	0.0	1.079	0.709	0.095715	0.506698	0.506697	0	0.0	0.0	0.0	0.1818	2.29E-4	2.57E-4	0.4913	0.275
RRP1B	TBC1D16	0	ref_10000random	0.233842	0.014996	0	0.531	0.311	0.654	0.0	0.443	0.257	0.164599	0.043017	0.03062	0	0.0	0.0	0.0	0.1765	4.76E-4	8.24E-4	0.2841	0.657
FBXO45	PCNP	0	ref_10000random	0.49290293	0.20874274	1	1.0	0.728	0.267	0.0	0.862	0.416	0.06321	1.730396	0.014451	0	0.0	0.0	0.0	0.05	0.001659	0.002927	0.2843	0.0
ANKRD13C	PIP4K2A	0	ref_10000random	0.35603675	0.12679063	0	0.103	0.271	0.717	0.0	0.57	0.342	0.105568	1.787292	0.210899	0	0.0	0.0	0.0	0.0526	0.001059	0.001848	0.337	0.0
A4GALT	DCAF8	0	ref_10000random	0.36684304	0.13930593	0	0.158	0.185	0.349	0.0	0.63872504	0.33623308	0.11324	1.111329	0.888131	0	0.0	0.0	0.0	0.4167	9.1E-5	1.49E-4	0.5732	0.0
EMD	KIAA1462	0	ref_10000random	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
PYGO2	PLEKHO2	0	ref_10000random	0.210348	0.022068	1	0.0	0.109	0.378	0.0	0.448	0.208	0.052784	0.927858	0.918351	0	0.0	0.0	0.0	0.1053	3.44E-4	4.71E-4	0.4103	0.0
IL20	RPS6KA1	0	ref_10000random	0.398498	0.041015	0	0.602	0.384	0.191	0.0	0.939	0.677	0.052784	0.728415	0.723336	0	0.0	0.0	0.0	0.1	3.39E-4	5.98E-4	0.5626	0.147
EDEM3	ZNF773	0	ref_10000random	0.3964549	0.15168478	0	0.0	0.0	0.0	0.0	1.012	0.574	0.096752	0.122703	0.122702	0	0.0	0.0	0.0	0.1429	1.6E-5	2.0E-5	0.4536	0.0
CELF3	FFAR2	0	ref_10000random	0.35359544	0.13975433	0	0.29	0.086	0.319	0.0	0.4142888	0.22120672	0.0929	0.293787	0.292499	0	0.0	0.0	0.0	0.0	2.3E-5	3.0E-5	0.4685	0.0
HACL1	DPP6	0	ref_10000random	0.203339	0.045867	0	0.214	0.248	0.235	0.0	0.186	0.022	0.181846	0.967691	0.967691	0	0.0	0.0	0.0	0.0909	5.1E-5	4.9E-5	0.533	0.0
KRT18	ACOT2	0	ref_10000random	0.243763	0.026138	0	0.635	0.268	0.527	0.0	0.5456156	0.23716787	0.095123	0.767077	0.482488	0	0.0	0.0	0.0	0.2	0.009028	0.015529	0.3897	0.0
MB	STX3	0	ref_10000random	0.786509	0.437434	1	0.0	0.479	0.413	0.0	0.235	0.021	0.095715	0.96845	0.292769	0	0.0	0.0	0.0	0.0	0.001961	0.003156	0.5272	0.0
COX5B	MAN2A2	0	ref_10000random	0.234103	0.008148	0	0.141	0.212	0.605	0.0	0.581	0.359	0.175947	0.412577	0.412577	0	0.0	0.0	0.0	0.0909	0.001279	0.002207	0.5089	0.0
PSMD11	ME2	0	ref_10000random	0.290253	0.005657	0	0.319	0.217	0.499	0.0	1.083	0.905	0.054895	0.999746	0.999746	0	0.0	0.0	0.0	0.1538	0.013422	0.014829	0.4541	0.0
TREM1	FLCN	0	ref_10000random	0.240116	0.104721	1	0.815	0.333	1.0	0.0	0.188	0.16	0.0929	0.958834	0.958146	0	0.0	0.0	0.0	0.0	1.5E-5	2.0E-5	0.4736	0.386
GNPTG	NUTM1	0	ref_10000random	0.29898882	0.0974719	0	0.16924399	0.11009165	0.2704882	0.0	0.32154167	0.15523276	0.154736	0.005981	0.005981	0	0.0	0.0	0.0	0.0	3.03E-4	5.29E-4	0.5531	0.012967073
PSMA8	NOTCH4	0	ref_10000random	0.36211857	0.1609192	0	0.158	0.405	0.601	0.0	0.438	0.328	0.050673	0.00398	0.00398	0	0.0	0.0	0.0	0.0	0.001044	0.001839	0.475	0.0
CMBL	KIF13B	0	ref_10000random	0.233629	0.061262	0	0.491	0.283	0.429	0.0	0.21	0.028	0.094918	0.007965	0.007566	0	0.0	0.0015470457	0.0	0.1875	4.81E-4	4.94E-4	0.5673	0.0
IBSP	ABCC11	0	ref_10000random	1.057016	0.345179	0	0.172	0.227	0.553	0.0	0.381	0.047	0.066829	0.0	0.0	0	0.0	0.0	0.0	0.0	7.0E-6	8.0E-6	0.423	0.604
MRPS12	ADCY10	0	ref_10000random	0.237543	0.112314	0	0.283	0.25	0.402	0.0	0.472	0.076	0.096813	0.010426	0.010426	0	0.0	0.0	0.0	0.0	2.27E-4	3.88E-4	0.3503	0.0
DHX15	NSMCE1	0	ref_10000random	0.553797	0.345527	1	0.502	0.439	0.829	0.0	1.045	0.911	0.059965	1.038386	0.961609	0	0.0	0.0	0.0	0.1304	0.003269	0.005583	0.54	0.0
WNT2	WISP1	0	ref_10000random	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
FAIM2	CDRT4	0	ref_10000random	0.25113124	0.06975973	0	0.2384227	0.11964337	0.28587562	0.0	0.173	0.047	0.191949	0.863644	0.375062	0	0.0	0.0	0.0	0.0909	8.673368E-4	0.0015334563	0.5117	0.0
SLC22A18	ACAT1	0	ref_10000random	0.68425924	0.2621396	0	0.118	0.087	0.338	0.0	0.416	0.224	0.050388	0.003523	3.24E-4	0	0.0	0.0	0.0	0.1765	0.004059	0.007091	0.4856	1.0
RHOBTB2	GGCX	0	ref_10000random	0.289933	0.010278	1	0.158	0.125	0.421	0.0	0.263	0.019	0.050673	0.508425	0.508425	0	0.0	0.0	0.0	0.1429	2.2E-5	2.7E-5	0.4266	0.48
IL20	FAM214A	0	ref_10000random	0.36981818	0.13492118	0	0.37885398	0.19039403	0.41976646	0.0	0.60972697	0.30327398	0.096752	0.969538	0.964459	0	0.0	0.0	0.0	0.15	1.0E-6	1.0E-6	0.4038	0.07261072
ZNF514	PLEKHM1	0	ref_10000random	0.21244937	0.037933156	0	0.0	0.0	0.0	0.0	0.249	0.059	0.154457	0.840543	0.840543	0	0.0	0.0	0.0	0.1765	1.5E-5	1.0E-6	0.634	0.0
TMEM108	MYO3B	0	ref_10000random	0.27033764	0.07184072	0	0.0	0.203	0.452	0.0	0.514	0.204	0.161345	0.983719	0.983719	0	0.0	0.0	0.0	0.1579	3.0E-6	0.0	0.4701	0.0
SIGLEC7	E2F1	0	ref_10000random	0.63773894	0.29131532	0	0.203	0.274	0.235	0.0	1.039	0.951	0.054895	0.955539	0.955522	0	0.0	0.0	0.0	0.1875	1.1E-5	6.0E-6	0.5356	1.0
BAG5	FBXL18	0	ref_10000random	0.305289	0.102653	0	0.14	0.381	0.756	0.0	0.496	0.14	0.08034	0.043218	0.043218	0	0.0	0.0	0.0	0.1667	1.03E-4	8.9E-5	0.3837	0.0
TNFRSF9	UNC13A	0	ref_10000random	0.32363614	0.10764113	1	0.0	0.349	0.49	0.0	0.213	0.133	0.095715	1.253037	0.746936	0	0.0	0.0	0.0	0.0	1.1E-5	1.2E-5	0.4019	0.143
VDAC2	LTB4R	0	ref_10000random	0.251081	0.065234	0	0.174	0.158	0.252	0.0	0.781	0.649	0.052784	1.496669	0.141933	0	0.0	0.0	0.0	0.1875	0.005468	0.009697	0.621	0.217
TRAPPC9	KRTAP12-2	0	ref_10000random	0.28353047	0.0988978	0	1.0	0.55	1.0	0.0	0.3401752	0.17137846	0.17278	6.2E-5	5.0E-5	0	0.0	3.1233107E-4	0.0	0.0	1.07E-4	9.4E-5	0.49145856	0.0
ATG4C	HEG1	0	ref_10000random	0.32700765	0.10696667	1	0.0	0.0	0.0	0.0	0.41	0.178	0.068477	7.0E-6	7.0E-6	0	0.0	0.0	0.0	0.1667	1.45E-4	2.37E-4	0.6294	0.0
ZDHHC3	ZNF98	0	ref_10000random	0.2540474	0.06489159	0	0.126	0.0	0.0	0.0	0.33456415	0.14479917	0.119321	0.144017	0.144014	0	0.0	0.0	0.0	0.0909	6.0E-6	8.0E-6	0.4821	0.0
CLCN5	MIDN	0	ref_10000random	0.566719	0.346998	0	0.39	0.247	0.555	0.0	0.729	0.185	0.070825	1.043304	0.945179	0	0.0	0.0	0.0	0.2778	2.3E-5	1.2E-5	0.552	0.0
SEMA4F	PAX4	0	ref_10000random	0.309401	0.120413	1	0.261	0.348	0.498	0.0	0.129	0.011	0.09853	0.00337	0.00337	0	0.0	0.0	0.0	0.0769	8.0E-6	0.0	0.5432	0.213
RNF126	ZNF211	0	ref_10000random	0.207071	0.017726	0	0.214	0.0	0.0	0.0	0.31	0.072	0.095208	0.774555	0.774555	0	0.0	0.0	0.0	0.0588	0.0019145719	0.0034945584	0.4842	0.0
GCC1	PCDH1	0	ref_10000random	0.254289	0.030798	0	0.36499462	0.23169652	0.46941635	0.0	0.959	0.631	0.068477	0.873196	0.873195	0	0.0	0.0	0.0	0.0476	7.8E-5	1.1E-5	0.3007	0.07786784
CYP27B1	FANCA	0	ref_10000random	0.5300923	0.22033943	0	0.143	0.163	0.566	0.0	0.309	0.145	0.054895	4.0E-6	4.0E-6	0	0.0	0.0	0.0	0.0667	5.0E-6	9.0E-6	0.298	0.366
CLTC	PON1	0	ref_10000random	1.556607	0.33482	0	0.322	0.228	0.334	0.0	0.701	0.479	0.052784	1.002209	0.997791	0	0.0	0.0	0.0	0.0	0.013839	0.006687	0.529	1.0
GPT	PTCRA	0	ref_10000random	1.007268	0.623637	0	0.141	0.079	0.0	0.0	0.267	0.043	0.123711	0.011395	0.011395	0	0.242	0.060193725	0.0	0.0	7.7E-5	1.29E-4	0.3589	0.517
DNER	OR5H15	0	ref_10000random	0.33403644	0.116070785	0	0.603	0.337	1.0	0.0	0.329	0.131	0.090085	0.785504	0.7855	0	0.0	0.0	0.0	0.0	1.7E-5	1.4E-5	0.51121527	0.0
EFR3B	ART4	0	ref_10000random	0.25535533	0.0662915	0	0.158	0.248	1.0	0.0	0.176	0.058	0.18439	0.30169743	0.32045227	0	0.0	0.0	0.0	0.0	2.0E-5	1.5E-5	0.551	0.0
TMTC1	STK39	0	ref_10000random	0.357848	0.081477	0	0.399	0.46	0.0	0.0	0.574	0.0	0.064587	0.999463	0.999462	0	0.0	0.0010137948	0.0	0.0435	2.59E-4	4.39E-4	0.5043	0.0
SGTB	ZNF679	0	ref_10000random	0.30821478	0.1035179	0	1.0	0.0	0.0	0.0	0.301	0.179	0.098544	0.991634	0.991634	0	0.0	0.0	0.0	0.0	7.9E-5	1.33E-4	0.5318043	0.0
TRAF1	APLP2	0	ref_10000random	0.59535	0.194628	1	0.775	0.306	0.389	0.0	0.349	0.073	0.035189	0.578362	0.464874	0	0.0	0.0	0.0	0.3333	5.88E-4	8.3E-4	0.6148	0.116
CD160	C1orf52	0	ref_10000random	0.192315	0.013398	0	0.354654	0.15766545	0.3661937	0.0	0.195	0.043	0.096752	0.359096	0.359057	0	0.0	0.0	0.0	0.2143	1.01E-4	1.6E-4	0.4971	0.015212187
ZNF141	EPRS	0	ref_10000random	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TFB2M	KATNBL1	0	ref_10000random	0.31159335	0.10270465	0	0.367	0.379	0.653	0.0	0.3481355	0.15922107	0.133522	0.014251	0.014059	0	0.0	1.2450917E-4	0.0	0.0	5.0E-5	8.3E-5	0.5882	0.0
STX1A	COL20A1	0	ref_10000random	0.519796	0.355341	1	0.422369	0.18667284	0.42082956	0.0	0.509	0.351	0.09514	0.910476	0.910476	0	0.0	0.0	0.0	0.5	5.4E-5	9.5E-5	0.4014	0.052966047
SH3YL1	CWF19L2	0	ref_10000random	0.284966	0.091336	0	1.0	0.055	0.108	0.0	0.409	0.089	0.093387	1.0E-5	1.0E-5	0	0.0	0.0	0.0	0.1739	2.2E-5	1.0E-6	0.5187	0.0
SNX16	PPP1R3E	0	ref_10000random	0.28033575	0.0808828	0	0.112	0.08	0.784	0.0	0.648	0.29	0.136337	0.74228853	0.4488718	0	0.0	0.0	0.0	0.2941	3.0E-5	2.2E-5	0.4947	0.0
UTP3	PPP1R17	0	ref_10000random	0.35854793	0.12971939	0	0.0	0.377	1.0	0.0	0.44817805	0.21150008	0.096604	0.00317	0.002384	0	0.0	0.0	0.0	0.0	2.45E-4	4.22E-4	0.5076	0.0
CORT	ALOX15	0	ref_10000random	0.510849	0.021244	0	0.365	0.261	0.273	0.0	0.47976488	0.17548838	0.0929	0.009838	0.009838	0	0.0	0.0	0.0	0.0714	1.1E-5	1.1E-5	0.6284	0.21
RBM45	VPS18	0	ref_10000random	0.255032	0.026849	0	0.677	0.109	0.487	0.0	0.317	0.151	0.083644	0.939368	0.939118	0	0.0	0.0	0.0	0.3125	1.4E-4	8.2E-5	0.4236	0.0
TBCE	LCORL	0	ref_10000random	0.29393438	0.09823559	0	0.726	0.0	0.0	0.0	0.385	0.183	0.091457	0.963115	0.963114	0	0.0	0.0	0.0	0.3571	3.22E-4	5.67E-4	0.5056	0.0
GABRA2	PRPF40B	0	ref_10000random	0.217563	0.051939	1	0.099	0.083	0.207	0.0	0.722	0.212	0.067576	1.965617	0.01169	0	0.0	0.0	0.0	0.0455	1.9E-5	2.3E-5	0.4771	0.0
CORO2B	ANKS1A	0	ref_10000random	0.226757	0.006071	0	1.0	0.274	0.283	0.0	0.82	0.068	0.051464	1.625913	0.067806	0	0.0	0.0017988862	0.0	0.087	8.8E-5	8.6E-5	0.4693	0.0
RNASE11	ST8SIA6	0	ref_10000random	0.27618578	0.07814173	0	0.0	0.0	0.0	0.0	0.091	0.035	0.068477	9.93E-4	9.93E-4	0	0.0	0.0	0.0	0.0	0.0018844465	0.0034925863	0.51719105	0.0
COG3	ATP6V0A2	0	ref_10000random	0.492844	0.255318	0	1.0	0.262	0.679	0.0	0.438	0.014	0.092378	0.999148	0.999138	0	0.0	0.0	0.0	0.2632	1.12E-4	5.7E-5	0.2589	0.0
GUCA1B	OR2L2	0	ref_10000random	0.264997	0.091429	0	0.0	0.231	0.395	0.0	0.152	0.004	0.09853	0.003863	1.27E-4	0	0.0	0.0	0.0	0.1111	1.0E-5	6.0E-6	0.4678	0.0
BCAT1	PSMB9	0	ref_10000random	0.5883368	0.21105158	0	0.2	0.245	0.631	0.0	1.288	0.112	0.097459	0.225654	0.22564	0	0.0	0.0	0.0	0.25	0.002412	0.003683	0.489	0.514
ITM2B	LYRM2	0	ref_10000random	0.30885157	0.08892925	0	0.30525932	0.16093902	0.3950424	0.0	0.287	0.101	0.09464	0.774808	0.655445	0	0.0	0.0	0.0	0.1	8.508921E-4	0.0014583338	0.4741	0.04807033
GFRA3	CARD16	0	ref_10000random	0.32270736	0.1152217	0	0.653	0.27	0.403	0.0	0.35455826	0.15103321	0.130404	0.069225	0.011103	0	0.0	0.0	0.0	0.1667	6.9E-5	1.13E-4	0.5434	0.055
CNIH1	DUS3L	0	ref_10000random	0.314903	0.10587096	0	0.0	0.0	0.0	0.0	0.50591224	0.2582614	0.139958	0.843994	0.843994	0	0.0	0.0	0.0	0.05	9.2E-5	7.8E-5	0.5168	0.0
SLC4A4	PTPRB	0	ref_10000random	0.460825	0.181943	2	0.568	0.137	0.611	0.0	0.287	0.177	0.057007	1.943499	0.056493	0	0.306	0.0	0.0	0.0385	2.8E-5	2.7E-5	0.2577	0.388
ANKS1B	PRDM1	0	ref_10000random	0.558015	0.138764	1	0.69	0.0	0.74	0.0	0.851	0.499	0.06064	1.973036	0.012507	0	0.0	0.0	0.0	0.0	1.6E-5	1.7E-5	0.6332	0.306
RPLP0	GSDMA	0	ref_10000random	0.381792	0.180301	0	0.215	0.119	0.784	0.0	0.629402	0.31920418	0.049364	0.978692	0.978692	0	0.0	0.0	0.0	0.1333	0.010674	0.018888	0.4478	0.0
RNASE4	PRIM1	0	ref_10000random	0.38277686	0.16953206	0	0.12	0.596	0.444	0.0	1.009	0.913	0.14647	0.033915	0.019881	0	0.0	0.0	0.0	0.08	4.33E-4	1.25E-4	0.517	0.0
SUPT20H	DCAF16	0	ref_10000random	0.36715448	0.1420775	0	1.0	0.199	0.679	0.0	0.46899435	0.18708625	0.065594	0.005481	0.002717	0	0.0	0.0	0.0	0.5882	5.9E-5	5.3E-5	0.5922	0.0
IGSF10	FCHO2	0	ref_10000random	0.191463	0.006227	0	0.0	0.112	0.235	0.0	0.828	0.5	0.098178	0.999039	0.999039	0	0.0	1.5377066E-4	0.0	0.3684	8.1E-5	1.39E-4	0.5903	0.0
ABCF3	REP15	0	ref_10000random	0.33135682	0.12772755	0	1.0	0.0	0.235	1.4959319E-6	0.33175302	0.11878858	0.156728	0.005425	0.002627	0	0.0	0.0	0.0	0.0909	3.21E-4	5.53E-4	0.4892	0.0
IFIT1	PIWIL2	0	ref_10000random	0.196363	0.023034	0	0.776	0.173	0.602	0.0	0.178	0.058	0.026685	0.007831	0.002865	0	0.0	0.0	0.0	0.0714	5.14E-4	9.01E-4	0.6232	0.0
AHSP	SIPA1L3	0	ref_10000random	0.42586657	0.1637935	0	0.0	0.379	0.334	0.0	0.5854295	0.28430852	0.070909	1.009534	0.98982	0	0.0	0.0	0.0	0.0625	9.69E-4	0.001655	0.4909	0.0
.	CAP2	0	ref_10000random	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
FAM210A	DYNC2LI1	0	ref_10000random	0.12313593	0.0	1	0.477	0.077	0.48	0.0	0.15947545	0.07459916	0.256882	0.015208	0.015041	0	0.0	0.0	0.0	0.0667	2.18E-4	3.38E-4	0.5422	0.0
GRIK2	SLC28A1	0	ref_10000random	0.41578522	0.16629525	0	0.234	0.177	0.773	0.0	0.509	0.393	0.09853	0.994569	0.994567	0	0.0	0.0	0.0	0.0	6.0E-5	7.9E-5	0.4693	0.16
NCOA2	SCGN	0	ref_10000random	0.428354	0.206101	0	0.355	0.142	0.561	0.0	0.987	0.871	0.08282	1.035943	0.964051	0	0.0	0.0	0.0	0.0526	5.4E-5	2.9E-5	0.5311	0.228
DNAJC2	FBXW8	0	ref_10000random	0.392509	0.15573	1	0.604	0.165	0.662	0.0	0.70885324	0.3445658	0.066318	0.984694	0.984694	0	0.0	0.0	0.0	0.5714	2.6E-4	4.26E-4	0.5765	0.0
SAMHD1	NID1	0	ref_10000random	0.486961	0.214901	0	0.373	0.142	0.177	0.0	0.767	0.687	0.057007	3.81E-4	3.51E-4	0	0.0	0.0	0.0	0.5789	0.00179	7.2E-4	0.3111	0.306
RBM17	SASS6	0	ref_10000random	0.263468	0.077538	0	1.0	0.126	0.473	0.0	0.449	0.279	0.09403	0.998652	0.998552	0	0.0	0.0	0.0	0.5	5.72E-4	9.72E-4	0.3043	0.0
GSTM5	IFT140	0	ref_10000random	0.36670882	0.14667876	0	0.723	0.114	0.329	0.0	0.321	0.239	0.067358	2.14E-4	2.14E-4	0	0.0	0.0	0.0	0.2632	2.58E-4	4.31E-4	0.5103	0.0
WDR83	DNALI1	0	ref_10000random	0.38074058	0.13662972	1	0.410986	0.20853119	0.46094254	0.0	0.49337724	0.20960501	0.056889	1.0E-6	1.0E-6	0	0.0	0.0	0.0	0.3333	0.0011675818	0.0019153774	0.4176	0.08646995
ELK3	TIGD4	0	ref_10000random	0.40423533	0.1813148	1	0.3093454	0.15206458	0.34922376	0.0	1.146	0.848	0.151639	0.103666	0.099817	0	0.0	0.0	0.0	0.1579	2.2E-5	1.8E-5	0.4773	0.07531455
CACFD1	SFRP1	0	ref_10000random	0.36212447	0.1406203	0	0.648	0.13	0.643	0.0	0.4991707	0.2437637	0.087251	0.471593	0.460099	0	0.0	0.0	0.0	0.15	4.8E-5	8.5E-5	0.578	0.0
SIX3	RHOBTB2	0	ref_10000random	0.368479	0.068268	1	0.434	0.35	0.522	0.0	1.026	0.744	0.054895	0.857304	0.159546	0	0.0	0.0	0.0	0.2143	1.1E-5	7.0E-6	0.5972	0.255
CCL4	MEGF11	0	ref_10000random	0.460773	0.283872	0	0.0	0.133	0.0	0.0	0.442	0.142	0.118509	0.264899	0.264899	0	0.0	0.0	0.0	0.071745835	0.00100721	0.0018148609	0.495	0.0
RNF14	ASPM	0	ref_10000random	0.22172	0.048272	0	0.0	0.127	0.582	0.0	0.424	0.128	0.071786	0.007535	0.007535	0	0.0	0.0	0.0	0.0909	4.9E-5	1.9E-5	0.5326	0.27
RBM17	LNPEP	0	ref_10000random	0.475014	0.134008	0	1.0	0.204	0.59	0.0	0.435	0.293	0.052784	1.996911	2.94E-4	0	0.0	0.0	0.0	0.0556	0.001325	3.65E-4	0.6177	0.337
SCGB1D4	ABHD14B	0	ref_10000random	0.37471074	0.15727206	0	0.22858442	0.1571993	0.38894954	0.0	0.215	0.189	0.11182	0.119065	0.113261	0	0.0	0.0	0.0	0.1	0.002697	0.004761	0.48818314	0.04921749
DNAJA3	MOCS1	0	ref_10000random	0.35670194	0.15540999	2	0.0	0.173	0.517	0.0	0.575	0.483	0.089489	0.386647	0.384707	0	0.0	0.0	0.0	0.0	0.0010550544	0.0016840865	0.3259	0.0
ZBTB40	SAC3D1	0	ref_10000random	0.211499	0.006623	0	0.477	0.113	1.0	0.0	0.359	0.185	0.092626	5.8E-5	3.4E-5	0	0.0	0.0	0.0	0.0	1.9E-5	9.0E-6	0.4376	0.0
ZNF22	B4GALNT4	0	ref_10000random	0.19714	0.012429	0	0.16837423	0.097428896	0.25618622	0.0	0.411	0.187	0.204405	0.943615	0.690246	0	0.0	0.0	0.0	0.0769	6.2E-5	1.06E-4	0.4945	0.0
FOXM1	GRIN2C	0	ref_10000random	0.849894	0.434195	1	0.414	0.296	0.233	0.0	0.874	0.68	0.050673	0.806527	0.798652	0	0.0	0.0	0.0	0.0	3.0E-6	2.0E-6	0.4775	0.0
KLHDC9	GUF1	0	ref_10000random	0.336053	0.161452	0	0.0	0.0	0.173	0.0	0.208	0.006	0.097502	5.0E-6	5.0E-6	0	0.0	0.0	0.0	0.0	3.3E-5	4.8E-5	0.563	0.0
ITM2B	SERPINA7	0	ref_10000random	0.452811	0.176441	0	0.12	0.29	0.631	0.0	0.29	0.098	0.102258	0.847625	0.582628	0	0.0	0.0	0.0	0.0	8.7109674E-4	0.0014692502	0.5017	0.0
SRP14	KIAA2022	0	ref_10000random	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
CYP4X1	TMEM171	0	ref_10000random	0.39088959	0.15545893	0	0.3284599	0.18393132	0.38484076	0.0	0.124	0.048	0.068477	1.67E-4	1.64E-4	0	0.0	0.0	0.0	0.125	1.0E-5	1.8E-5	0.4754	0.07548802
ADPRH	HNRNPCL4	0	ref_10000random	0.38984376	0.14692496	0	0.3032721	0.17015088	0.3771345	0.0	0.49189574	0.2205707	0.10350527	0.54733306	0.40085578	0	0.005405287	0.0	0.0	0.0	0.001467756	0.0024700414	0.5109688	0.081833795
ZFYVE16	CENPT	0	ref_10000random	0.163646	0.031651	0	0.561	0.349	0.709	0.0	0.552	0.462	0.050673	0.055362	0.055362	0	0.0	0.0	0.0	0.4	8.8214874E-4	0.0015193142	0.5172	0.0
FBLN5	GINS3	0	ref_10000random	0.4259188	0.13126612	0	1.0	0.095	0.163	0.0	0.488	0.092	0.097153	1.231831	0.75975	0	0.0	0.0	0.0	0.0417	5.48E-4	2.68E-4	0.5125	0.467
SNX5	CYB5R1	0	ref_10000random	0.338116	0.077516	0	0.678	0.389	0.562	0.0	0.411	0.231	0.063333	0.449846	0.449846	0	0.0	0.0	0.0	0.0588	0.001273	9.78E-4	0.6008	0.0
ANO10	TBC1D32	0	ref_10000random	0.30474305	0.10547863	0	0.0	0.142	0.0	0.0	0.3823789	0.16080166	0.059511	2.0E-6	2.0E-6	0	0.0	0.0	0.0	0.4737	4.2E-5	7.3E-5	0.418	0.0
ARL8B	NAA15	0	ref_10000random	0.36253107	0.11310118	0	0.445	0.165	0.659	3.5E-5	0.6933179	0.2794163	0.101151	1.620933	0.37622	0	0.0	0.0	0.0	0.2308	0.003325	0.002014	0.3736	0.0
GRM6	COMMD3	0	ref_10000random	0.3552142	0.10860993	0	1.0	0.162	0.328	0.0	0.544	0.058	0.054895	0.00742	0.00742	0	0.0	0.0	0.0	0.2308	4.22E-4	7.36E-4	0.5881	0.0
BMPER	SLCO2A1	0	ref_10000random	0.307649	0.045039	2	0.0	0.103	0.305	0.0	0.263	0.039	0.057007	0.001071	0.001071	0	0.0	0.0	0.0	0.2778	6.0E-6	2.0E-6	0.2737	0.0
IFNB1	MB21D2	0	ref_10000random	0.40336317	0.16537167	0	0.3641068	0.20222877	0.3718948	0.0	0.43221167	0.21388754	0.085139	0.399432	0.372043	0	0.0	0.0	0.0	0.0	1.1E-5	1.5E-5	0.3708	0.104462944
RRAD	CDK13	0	ref_10000random	0.44736245	0.18917558	0	0.463	0.387	0.356	0.0	0.64021146	0.29933482	0.074641	1.062019	0.440482	0	0.0	0.0	0.0	0.0417	6.3E-5	8.2E-5	0.4867	0.0
TNFRSF11B	COL4A5	0	ref_10000random	0.6055577	0.28705388	1	0.224	0.318	0.572	0.0	1.107	0.653	0.052784	1.272148	0.727689	0	0.0	0.0	0.0	0.0625	6.2E-5	1.02E-4	0.3704	0.377
ARRB2	CLEC4M	0	ref_10000random	0.5141872	0.20876858	0	0.513	0.332	0.668	0.0	0.691	0.451	0.028855	0.769314	0.769252	0	0.0	0.0	0.0	0.1818	8.6E-5	9.8E-5	0.4823	0.504
RAC3	CAMK2B	0	ref_10000random	0.493833	0.10494	0	0.605	0.427	0.675	0.0	1.175	0.681	0.022521	0.504062	0.433178	0	0.0	0.0	0.0	0.4	8.88E-4	8.5E-4	0.3041	0.496
PSMD13	TCTEX1D4	0	ref_10000random	0.49020106	0.21732679	0	0.44964826	0.23205191	0.5043517	0.0	1.164	0.726	0.060698	1.202337	0.78469	0	0.0	0.0	0.0	0.1538	0.002783	0.004863	0.465	0.10830456
CMAS	DNTT	0	ref_10000random	1.06849	0.783122	0	0.634	0.0	0.767	0.0	0.405	0.185	0.051833	0.47245	0.472279	0	0.0	0.0	0.0	0.2308	4.39E-4	7.58E-4	0.5454	0.0
WNT1	KCTD11	0	ref_10000random	0.889157	0.681761	1	0.557	0.0	0.0	0.0	0.462	0.216	0.054895	0.54933	0.345572	0	0.0	4.85176E-4	0.0	0.0	0.0	0.0	0.5614	0.0
THAP5	NUP210L	0	ref_10000random	0.176443	0.023189	0	0.0	0.0	0.652	0.0	0.162	0.0	0.06631	0.147433	0.141849	0	0.0	0.0	0.0	0.125	4.0E-6	3.0E-6	0.4313	0.0
